204987,209744379,1
2592127,87349817,1
1553467,180192395,1
1209927,125834397,1
4557597,167757125,1
4303002,200637380,1
623876,63366375,1
3155997,38711373,1
3684350,163749999,1
1553467,212201379,1
944630,49745838,1
4525249,199260991,1
1853370,191538411,1
2702773,223884414,1
944630,49745838,1
2998247,171296376,1
2620546,48589817,1
1907612,180326518,1
3812879,183277376,1
2420931,210204408,1
2620546,171217376,1
4617924,187550379,1
218164,74290859,1
2581042,187754411,1
3340914,145713379,1
1276797,105891394,1
3885766,222654375,1
1902133,158351386,1
4053914,171109377,1
4382424,217154386,1
2239811,56497375,1
2665050,220581378,1
2568548,191511381,1
4617924,147984380,1
1311895,163681384,1
3034278,165578376,1
2985428,7850817,1
2220617,48669937,1
1208987,95229819,1
1208987,95229819,1
1208987,95229819,1
1208987,95229819,1
2985428,79739822,1
2562311,200676387,1
2861666,46333933,1
3901829,224372375,1
3183925,198995376,1
3470653,183576517,1
3041261,223489375,1
2620546,204176225,1
3812879,183277376,1
1208987,95229819,1
1208987,95229819,1
2689181,187509386,1
1853370,185579002,1
1208987,95229819,1
1938255,213770382,1
3901829,224372375,1
2971217,192435375,1
4189236,201645375,1
204987,176933375,1
4222290,172244377,1
2985428,203948375,1
409086,227464379,1
80577,209356376,1
2702773,177833377,1
1439062,194523375,1
726134,184260387,1
1938255,213770382,1
3837492,220136389,1
726134,187426384,1
3029771,184987512,1
503981,201564421,1
503981,171290401,1
503981,187673911,1
2706806,93250817,1
2952136,209812382,1
5071189,167910378,1
2812904,217161383,1
3837492,229713375,1
2724272,180211385,1
1651346,134883376,1
45044,80795392,1
1386309,227221375,1
3071862,223408381,1
4200900,192857838,1
3901829,224372375,1
2412811,90488817,1
2074642,118723660,1
4556541,128410405,1
1505261,180370605,1
5071189,210054401,1
3837492,229713375,1
5046231,174963375,1
1883089,208018392,1
3684350,200415381,1
3035474,203874271,1
2420931,208081319,1
3429205,228018376,1
4717442,40617385,1
2456006,125823388,1
35958,53836375,1
5056665,210057381,1
783767,95249817,1
4831086,87366817,1
4179522,167775640,1
911057,36787483,1
4406601,172244377,1
3134044,47811824,1
3379029,227679412,1
4964895,227396817,1
2538279,229669375,1
905775,226464375,1
3784960,148728376,1
3941433,229339377,1
723332,130355375,1
2538279,229669375,1
519248,7482430,1
2578691,200158375,1
723332,214620776,1
723332,208080418,1
3048387,227958435,1
3016661,44170404,1
3395740,185586077,1
3452198,228522693,1
2935194,44672820,1
4179522,187726537,1
4831086,87879817,1
2575166,17519385,1
4085212,13899832,1
144152,169219375,1
3452198,227407951,1
2971217,84647833,1
898727,1940319,1
2575166,17519385,1
4831086,86116821,1
4900825,93992837,1
4831086,86116821,1
4831086,86116821,1
4831086,86116821,1
4831086,86116821,1
3780188,210143393,1
898727,20318373,1
3452198,118729207,1
2971217,68356818,1
3459108,193133810,1
3964319,223382492,1
3780188,182584376,1
2702773,195148376,1
5020300,229721381,1
3706794,228135445,1
1658574,84413817,1
4532312,214510375,1
480289,37900383,1
3498146,195301898,1
4205909,229646405,1
4322195,83662817,1
4091930,175741085,1
3780188,195331376,1
3872059,204037388,1
3922043,214510382,1
1880988,224895535,1
4394883,199272408,1
4205909,229633400,1
2591539,185269381,1
723332,175648390,1
5020300,229477383,1
985857,77909378,1
4456581,201551590,1
3706794,177204430,1
1849531,215497385,1
3780188,196688376,1
40567,86826817,1
3780188,218060376,1
4249372,180368995,1
3281191,184472732,1
3016661,204138339,1
5056665,204149119,1
2875534,162912379,1
3269596,86265817,1
3706794,56523947,1
3888383,206303377,1
813577,46909945,1
3269596,59212820,1
3872059,204037388,1
5056665,225427375,1
1880988,210299441,1
4249372,58668833,1
2575166,195460384,1
3281191,184472753,1
3780188,192275379,1
3706794,56523947,1
4205909,229637409,1
2702773,210274241,1
4290410,91601817,1
2591539,178516456,1
1257638,46211819,1
1257638,46211819,1
4475754,187643817,1
2575166,163844377,1
4365599,81680452,1
3706794,212580376,1
2174417,205203382,1
3269596,170668684,1
3281191,184472813,1
3016661,93952375,1
3126545,214754385,1
4133918,223598377,1
4477601,205483375,1
4421786,82908820,1
3048387,227958435,1
1880988,210303379,1
783767,95249817,1
2384405,206710387,1
3921010,95228817,1
2152176,87646536,1
2952365,163877375,1
3441461,225775377,1
3569177,60065865,1
4643577,125819378,1
5076322,68356818,1
2918515,186895376,1
3780188,195584939,1
3126545,214754385,1
4770063,205704375,1
3780188,167672996,1
4463972,229659376,1
2384405,211647375,1
2152176,195324381,1
783767,95249817,1
2575166,163844377,1
3126545,214754385,1
783767,95249817,1
4421786,75815821,1
3784960,132499375,1
4249372,160700389,1
3784960,191648388,1
4534743,175307384,1
3651680,83051951,1
479909,167583382,1
4461383,70419379,1
3651680,171402108,1
479909,167583382,1
912526,193689375,1
2702773,146837005,1
4953627,63227817,1
4953627,63227817,1
4953627,63227817,1
105807,14865373,1
3115429,229652379,1
4249372,160700389,1
4171265,46561376,1
3145065,76648375,1
4078474,210195416,1
3215210,227785382,1
35958,219131379,1
2918515,94452375,1
510616,175470394,1
3115429,71076377,1
4156246,80195377,1
4411439,207872381,1
5059259,184355380,1
3983018,185074376,1
4461383,35058436,1
3977015,224719387,1
2152176,195324381,1
783767,95249817,1
3683668,150003383,1
3683645,150003383,1
3784960,192250375,1
2763402,69767817,1
4770063,194835402,1
3605063,222095471,1
1551132,204112399,1
4411439,170695375,1
1772647,223277375,1
4131741,220557377,1
4570366,224304377,1
4491672,198423376,1
2702773,220044839,1
3824046,66305824,1
4379909,184387087,1
1644920,220476398,1
2881944,167288375,1
4283135,200118375,1
2420931,184396576,1
2875820,198963378,1
4178760,213689388,1
3812879,134263392,1
522043,215388377,1
4203943,187745719,1
3035474,207804157,1
2490376,199382392,1
4095011,229263380,1
2740677,153356375,1
1505261,205010787,1
3383567,215278386,1
4038110,212655375,1
878111,110302377,1
2074642,85505381,1
4603036,224848376,1
2458835,185013379,1
287931,175624381,1
4052735,217323380,1
1854942,162921375,1
726134,215594376,1
3034278,166680375,1
2538551,229020377,1
2783318,229067434,1
4556940,195319673,1
2592127,55699835,1
1580878,116555379,1
3706351,197822376,1
2420931,212276375,1
2420931,212217375,1
3936311,175624381,1
4535714,93092817,1
5046231,229312377,1
3034278,166680375,1
3901829,209206375,1
285148,92875824,1
503981,199000953,1
3149217,7925855,1
5087788,228002377,1
4052738,158344378,1
4200900,160984693,1
2074642,171240376,1
3788175,199551372,1
3149217,223343376,1
4603036,218870378,1
4009037,198423376,1
4389090,53093818,1
1883089,164890375,1
3900690,227958651,1
4535714,93092817,1
2861666,213864380,1
939231,225653534,1
3740137,67996825,1
2723814,105766380,1
1854373,227410384,1
4127363,226125377,1
5071189,94627393,1
2702773,207884384,1
4178760,183331613,1
1663164,220128389,1
503981,167767573,1
726134,163557379,1
3900690,228930433,1
3056086,93155817,1
788343,88634818,1
503981,167777817,1
1853370,211480375,1
503981,195623312,1
5093499,229226428,1
4178760,217955761,1
2726797,17359434,1
3082625,180271594,1
503981,196718392,1
2565626,228639377,1
1907612,187678032,1
1757222,70438377,1
1854942,225211377,1
4170871,229472392,1
4135603,93955817,1
503981,199000953,1
3905997,192863981,1
1409187,137614376,1
2074642,77228780,1
4170818,104205380,1
4535714,214655382,1
2812904,217161383,1
2592127,160809407,1
2538551,175461394,1
3620877,181229375,1
3275589,77269839,1
4617924,157208376,1
4178760,217953743,1
3082625,217111221,1
2925391,203988395,1
4617924,214391393,1
5095340,229709375,1
2606482,94756817,1
3812879,198423376,1
4733743,228381384,1
2702773,95458381,1
2592127,184437066,1
2706474,206352620,1
1854942,177470375,1
3854659,199311379,1
3082625,199490932,1
3812879,214636545,1
2606482,218465375,1
1914419,25220817,1
3905997,195662505,1
3275589,69633519,1
3267806,157401677,1
4145202,198999637,1
3082625,191602503,1
4201598,184394917,1
2606482,134486771,1
3900690,8889817,1
2706474,184984939,1
3034278,195952706,1
2034048,180312597,1
2074642,219046375,1
769972,53428868,1
3034278,161036610,1
5071189,178678377,1
3082625,221967379,1
2568922,185164375,1
3267806,229654375,1
4353283,229634400,1
2812904,112925375,1
3812879,138655382,1
421146,214492402,1
4349733,214738379,1
2592127,187727300,1
2811780,209697378,1
4486114,224785384,1
3812879,140507377,1
503981,219424388,1
4145202,176866002,1
5071189,192449379,1
3784960,161223378,1
5071189,172489376,1
4200900,187637520,1
204987,215358378,1
3034278,187769081,1
3268674,220050386,1
1663164,184188386,1
3275589,3498938,1
2636030,229692375,1
2606482,115282529,1
3629140,90861817,1
4208451,178655375,1
4353283,229634401,1
3034278,191731493,1
3267806,180048383,1
2592127,199000576,1
3034278,147392505,1
744455,118607375,1
3383567,105825401,1
2714747,70325375,1
2412811,183268375,1
4156772,16548373,1
878111,10460379,1
2592127,204131494,1
1663164,167583382,1
2865422,204098375,1
2458835,218389375,1
564251,204884376,1
5071189,219657376,1
2811780,205479375,1
3307110,32883919,1
4486186,187614751,1
985857,204296381,1
2941164,210098394,1
4638769,229257376,1
2592127,214840448,1
5055783,56354818,1
2227158,215378380,1
2619351,229172375,1
2606482,107817041,1
2000656,191398391,1
4617924,157208376,1
3275589,211255381,1
4617924,195538384,1
4767930,132100390,1
3901829,206488377,1
4052738,203692375,1
4530220,217035378,1
3780188,200581379,1
5049095,175461394,1
4617924,7258380,1
1473105,222893379,1
2702773,220658439,1
1322552,207962388,1
1547333,167810383,1
1438851,213419377,1
4208451,180339321,1
667894,77252817,1
510616,210147394,1
2023175,115256380,1
3035474,214688382,1
3342264,118488379,1
1647293,119696375,1
2471393,208360378,1
780287,61215075,1
3035474,80137376,1
3883669,152683376,1
3356891,93155817,1
4200900,181756034,1
3330724,229611376,1
4158851,171685831,1
3391815,185724380,1
1553467,163636378,1
3035474,110303383,1
4208451,184454549,1
4991213,219768516,1
4457000,95202817,1
4847631,229219582,1
4144018,116131376,1
144152,83060916,1
4200900,175592012,1
4535714,228080377,1
2708416,229228376,1
3953186,13906895,1
4158851,163813735,1
4154707,227981375,1
4104936,94980817,1
3035474,204367375,1
4156772,225084375,1
4991213,219399825,1
2982429,214591471,1
2797648,210071410,1
746352,77252817,1
746352,60535817,1
4208451,195525170,1
4502222,172244377,1
3552909,227415387,1
3275589,90859817,1
4784253,175461394,1
368882,184275380,1
4535714,228080377,1
510616,120870376,1
3275589,2374911,1
4200900,156998377,1
446694,185605376,1
4158851,215410381,1
4201598,188035471,1
4775892,204811375,1
2146097,90236819,1
3221915,195787378,1
40957,229667376,1
781140,2027415,1
4228450,218452588,1
2982429,84285854,1
3919719,170167377,1
4208451,14403385,1
3882966,224029375,1
4154707,222337376,1
4991213,219396650,1
2707326,73627394,1
3275589,81866822,1
4263628,91635821,1
4617924,215287963,1
1784859,168381375,1
1157787,87165817,1
2243047,115206391,1
4540131,92995839,1
4478501,178281408,1
4535714,228080377,1
4208451,178655375,1
4063924,213695642,1
4535714,228080377,1
2709467,223404377,1
3275589,101563278,1
3897740,228850379,1
510616,181591375,1
2817025,204178609,1
2420931,125801389,1
4296966,171547378,1
2310421,58668845,1
320029,170695375,1
221702,131538375,1
5096071,226503375,1
3034278,203152376,1
3345385,95261818,1
2517165,158207375,1
4864383,89573375,1
221702,189964377,1
4031209,220238396,1
4263628,162912379,1
4011303,163684376,1
1880185,210133388,1
4155624,229716375,1
5034897,220613383,1
3275589,105915274,1
4638769,93199817,1
2982429,180276444,1
4063443,60754820,1
4208451,40633388,1
4617924,187690375,1
1812816,217990379,1
4167541,94657817,1
4535714,228080377,1
4263628,172244377,1
3289033,187743731,1
3406347,228820375,1
783767,95249817,1
4519287,208024400,1
2448216,222752388,1
4535714,93092817,1
2565626,88031823,1
3366437,193636376,1
3275589,8019403,1
4296217,80907223,1
1647293,220107387,1
1601861,204051384,1
607105,218878375,1
4208451,171930376,1
4052738,225142377,1
2702773,199528315,1
1779735,79263829,1
3275589,134855399,1
4540131,92995839,1
4249372,58668833,1
4660745,69522395,1
4320153,229314376,1
1157787,88145817,1
1633640,198769376,1
1363256,170960421,1
144152,2247817,1
4540131,33646941,1
1633640,198769376,1
5096071,224962378,1
831490,4445817,1
2982429,8945817,1
2649427,54269817,1
831490,95231821,1
3406347,222656375,1
4864383,209253375,1
4263628,134936430,1
2982429,8948817,1
1553467,80799380,1
4296966,207819080,1
2649427,224389379,1
2762085,175685638,1
510616,184397383,1
4296217,79202392,1
368882,106523378,1
3275589,85121809,1
4426263,172408376,1
3706351,69475398,1
607105,217508376,1
4154707,214494414,1
4535714,228080377,1
2454493,228202375,1
2509332,225439375,1
515775,229709376,1
2797648,8757374,1
3932335,155031382,1
3289033,187680622,1
4296966,224706701,1
5096117,167839384,1
3454717,220279379,1
2648882,214947376,1
2762085,229300376,1
4540131,224746381,1
4011303,175709572,1
3097754,170695375,1
4502222,162912379,1
1708330,95036817,1
1753785,72801836,1
480143,218377377,1
2471393,208360378,1
320485,192307378,1
3824046,229441377,1
3824046,66305824,1
144152,171618379,1
2287537,171545381,1
3366437,184415376,1
5058794,229089377,1
1852705,21970463,1
2811780,104537377,1
3275589,81866822,1
2698856,221822376,1
4360165,229360379,1
3658606,167905384,1
4535714,228080377,1
4643870,218456743,1
2420931,77661375,1
2717183,168175683,1
3034278,187768191,1
4730582,199130375,1
2606482,109509581,1
2471393,208360378,1
2448216,98188770,1
3939689,219542384,1
287931,161681376,1
4683430,175435719,1
4727567,228361400,1
2717183,229086457,1
3706759,216235375,1
2619351,229172375,1
4617924,186864376,1
4296217,111387349,1
4011303,191700436,1
2137546,216424377,1
1370463,81888376,1
4373764,29875817,1
2709467,191608321,1
4683430,175417412,1
1553467,166260376,1
1883242,44009167,1
3275589,56518931,1
1596899,195236375,1
3275589,3358014,1
2702773,204194847,1
4472202,175764333,1
1841049,207595380,1
4540131,92995839,1
4263628,191176396,1
2614790,199388393,1
3102100,194661383,1
4683430,228541375,1
5071189,187546383,1
2965990,83063845,1
2036341,60694817,1
3275589,56536817,1
3275589,56536817,1
3855044,148556375,1
1753785,71621884,1
2137546,60884817,1
1883242,134452389,1
1938255,213770382,1
2797537,229676375,1
2603616,179729376,1
4642760,45759380,1
1753785,71048820,1
3275589,56260817,1
4484399,194409945,1
3855128,229473471,1
4472202,193571852,1
1923941,229498379,1
4468067,201437375,1
3289521,198999915,1
5096071,228755438,1
4296217,110580443,1
3891700,192187197,1
3275589,171104381,1
1370463,213190375,1
4484399,174695846,1
4667207,183546376,1
2661047,201312470,1
3900474,75710375,1
3658606,201684379,1
3921010,95228817,1
4472202,193578897,1
4208451,105044511,1
3972500,226155376,1
3921010,95228817,1
3249589,206744383,1
4484399,186323500,1
2123355,162257376,1
3921010,95228817,1
2541731,130745381,1
4162621,210057381,1
3972500,213682375,1
3573329,229230377,1
2379221,167608386,1
3289521,195279375,1
5071189,183305375,1
4532312,85686595,1
1190776,223213376,1
3485084,206320567,1
4407507,1529819,1
4195776,229412379,1
4667207,183546376,1
1322552,33022527,1
4667207,182776434,1
4407507,72989831,1
1883684,170695375,1
4572139,176839911,1
4730582,199130375,1
3010018,95266817,1
4208451,107849823,1
4407507,33049818,1
4063443,195695678,1
2661047,201312470,1
4016470,218536378,1
2448216,158936379,1
3076441,214480382,1
4048803,229491514,1
3849189,192803375,1
3102100,180317785,1
1475268,39392380,1
2490376,201504377,1
1753785,228963376,1
4480704,28716817,1
2541731,114056375,1
3282675,229292377,1
4048803,229491514,1
4572139,163538004,1
5096071,226503375,1
4076936,229249376,1
3891700,210507375,1
985857,86262376,1
4484399,199117382,1
1923941,210063386,1
122531,66572379,1
2925391,203988395,1
2541731,123847375,1
2881944,167288375,1
4208451,213713377,1
4670905,210057381,1
3310105,135626427,1
3010018,197017503,1
4572139,204174585,1
5084726,95005817,1
88608,25363819,1
3682250,88885817,1
2541731,221046444,1
781140,68508817,1
3706759,214306375,1
4130905,221703377,1
2809569,184376380,1
2702773,220397376,1
5058698,133597375,1
1439062,212064375,1
3390233,228620376,1
4027147,199342378,1
2976709,173720376,1
2522755,177440375,1
3454717,199531448,1
3459108,167632812,1
3275589,187638456,1
2817394,164665465,1
954248,157283375,1
4079186,87699817,1
4181922,187742351,1
3988524,190829407,1
692253,224746381,1
3184743,170695375,1
5096117,154053386,1
3010018,197020502,1
3390233,228620376,1
5071189,220477379,1
3852267,87876817,1
3240535,69367820,1
1466858,94773817,1
4105033,224683375,1
510616,55139375,1
2606482,90659213,1
3356280,228413375,1
4390089,187758661,1
2965990,187741425,1
2661367,181285376,1
2585225,212875376,1
4208451,213696958,1
3852267,87876817,1
2585225,212875376,1
1553467,166121378,1
783767,95249817,1
3991196,50058817,1
5049830,229637407,1
3454717,124089420,1
2400219,177882375,1
4692159,207945392,1
4472202,82106822,1
2702773,219343375,1
4094446,207889394,1
4208451,213741382,1
3993207,189757375,1
4205909,229646405,1
4181922,191660422,1
109019,179202376,1
2606482,69091817,1
1664665,59172817,1
2911439,229299375,1
4532312,217943690,1
1447804,191974376,1
4208451,94766200,1
5071189,100069377,1
3275589,213268802,1
2585225,207668380,1
4170871,57442818,1
3591392,115184389,1
3275589,199487701,1
4130905,224337378,1
4670905,211212377,1
5071189,213477376,1
3459108,167632812,1
4094446,158396376,1
3275589,204152727,1
173407,187738592,1
2159385,199499394,1
4722390,225825392,1
4208451,214741376,1
4449571,175494395,1
4737354,184264388,1
3780188,196865376,1
2619351,229172375,1
388782,223213376,1
2606482,27363819,1
3784960,120395375,1
783767,95249817,1
388782,127461478,1
4205909,229729376,1
2715632,229368378,1
388782,223213376,1
1553467,162260378,1
3076441,213307376,1
3784960,186760376,1
144152,228754573,1
4336574,227560375,1
1447804,229602375,1
4488595,192366377,1
2911439,164021375,1
2585225,114432377,1
3780188,192275379,1
4205909,229646405,1
1753785,229489377,1
1883684,130716731,1
3366437,180117384,1
2698717,187455383,1
4038110,212655375,1
2972261,175461394,1
2867250,216076375,1
2818496,220496382,1
783767,95249817,1
144152,225433425,1
2921187,85098488,1
1447804,192261379,1
1883684,195643145,1
4208451,218121375,1
2976709,210292727,1
2971217,82803375,1
3419075,157104393,1
4171265,214226376,1
35958,7432412,1
2585225,135813381,1
783767,95249817,1
292603,171481383,1
2820364,122776375,1
1473648,217972375,1
4156246,80195377,1
3609885,218861379,1
173407,191346463,1
673051,207935392,1
535409,95247817,1
2642199,227323375,1
4652776,180244379,1
2148609,229710375,1
3285160,207716379,1
4390089,187758661,1
4652776,180244379,1
1914813,3923817,1
3390233,161497375,1
842145,208322429,1
2585225,222457375,1
2702773,179374375,1
2619351,228746434,1
2867250,216076375,1
2173235,86081375,1
292603,22114897,1
2642199,227323375,1
4605503,227532383,1
5096117,59669833,1
4584124,88911817,1
173407,183766455,1
532116,170228376,1
2240455,24709817,1
3609885,218861379,1
4542255,195313390,1
3780188,139935383,1
495255,224937376,1
783767,95249817,1
1553467,184284386,1
2538279,229669375,1
3134044,224345379,1
783767,95249817,1
783767,95249817,1
3282675,229292377,1
1914813,181148375,1
439567,180309381,1
1447804,177871375,1
4488595,2136489,1
3419075,224691375,1
4929958,127896393,1
1783223,220796376,1
3159575,88359528,1
4205909,229729376,1
3784960,158452377,1
2810663,77402817,1
2110148,208904376,1
3159575,88351608,1
2742186,210168392,1
4123581,95215817,1
2810663,29153817,1
3883425,217103719,1
2769742,80423823,1
3189260,207910395,1
2159385,200307376,1
2742186,210249378,1
2702773,154452387,1
3941455,204146195,1
4929958,122655430,1
842145,208322429,1
25204,86737817,1
4929958,121521380,1
35958,213791380,1
985857,35705376,1
2864509,188306377,1
1910869,88806822,1
510616,120870376,1
3366437,3887990,1
1385072,180919512,1
3156597,229347379,1
2863015,85664906,1
1553467,147960376,1
2702773,195646714,1
2215234,229648376,1
2863015,79350819,1
4643577,207929399,1
4831086,87366817,1
4532312,43052817,1
4054805,178660375,1
1385072,180919512,1
3366437,180110376,1
673018,142134377,1
868144,180189378,1
3706794,56523947,1
4929958,210664461,1
2538279,191640382,1
3780188,195367389,1
2436795,228858377,1
4612070,207869397,1
3784960,195727376,1
3126545,222471375,1
3016661,14733951,1
3243655,172244377,1
1880988,224895535,1
898727,223943376,1
783767,95249817,1
4964895,20939869,1
4179522,167775640,1
3901829,224372375,1
3034278,160923380,1
1138571,57102375,1
4295023,200565377,1
2544676,219504389,1
5071189,222786375,1
3901829,214435389,1
4303002,192459520,1
4189236,175298391,1
2923767,58615817,1
4303002,192459567,1
4163623,222129378,1
2716929,195657424,1
2086009,227117377,1
2965990,83063845,1
1869550,113128379,1
1594224,224387382,1
4303002,192459533,1
3435254,171616377,1
3784960,99220376,1
2965990,86993820,1
4442654,208561583,1
3784960,211973375,1
3812879,198423376,1
781140,174823377,1
4410514,210089397,1
51986,224773377,1
182647,224374381,1
4018461,206466376,1
4027255,77201379,1
3294579,217831382,1
4683137,210673376,1
3236357,211000375,1
4410514,210089397,1
4473250,199412377,1
4189236,183057441,1
3340914,218496380,1
4201598,214456392,1
1540378,215389379,1
1513739,18350719,1
3404894,62988845,1
1505261,214583826,1
2727269,184313361,1
80577,220195393,1
4057636,186363375,1
2971217,192435375,1
3901829,224372375,1
3034278,160923380,1
3812879,214738376,1
2998247,169704377,1
2086009,227117377,1
2850997,229569377,1
3805175,214820379,1
5071189,202109375,1
1189253,122527562,1
828325,90588817,1
3134044,218346375,1
2672950,84289828,1
2387111,220652785,1
3034278,160923380,1
2672950,84289828,1
3784960,177220376,1
3993207,221162377,1
4303002,220215384,1
1674372,206590967,1
4535714,228080377,1
562959,167479375,1
4189236,220963376,1
2207056,226299375,1
2248595,187699680,1
2239811,91288877,1
2525192,227413380,1
726134,224455379,1
80577,229196375,1
2985228,229477471,1
5088526,190898375,1
3145065,199846375,1
4156772,97928376,1
2716929,195478387,1
1189253,53295562,1
3901829,80981894,1
3918532,158330034,1
3901829,224372375,1
944630,49745838,1
3706351,213711384,1
2268040,228923375,1
3706351,90204376,1
1843992,88391817,1
1553467,162748375,1
4733743,217381375,1
944630,49745838,1
3291685,210062517,1
944630,49745838,1
4249643,229439375,1
1553467,184256382,1
3812879,208000389,1
2018722,221564376,1
2985228,229487472,1
3202962,229673375,1
4156772,18013841,1
2510500,218594378,1
915923,175751382,1
182647,188284383,1
2581042,182637375,1
2665050,189120376,1
80577,186730376,1
2592127,87349817,1
1505261,60317817,1
2985228,229487472,1
3868194,86850817,1
4335023,4234822,1
1505261,126294375,1
1853370,204156369,1
3868194,86778842,1
2592127,61156898,1
2237999,94232817,1
1663164,189229376,1
1280876,92336817,1
3308622,218523376,1
3004841,191427379,1
3901829,224372375,1
2702773,224717765,1
203548,172659375,1
667894,77252817,1
4556940,202730377,1
4162212,215350378,1
1874972,211079381,1
5005755,228897375,1
2888948,81698755,1
3784960,134883377,1
390145,92031818,1
5071189,185338375,1
390145,170130379,1
2819878,210208392,1
2114342,187514382,1
2581042,190578158,1
3784960,134883377,1
3784960,199316395,1
3812879,163545385,1
944630,49745838,1
4156772,204122380,1
5095623,229490504,1
4030774,45052824,1
3961629,202473403,1
3021332,171506378,1
1505261,185582936,1
4556541,65786075,1
1209927,158407379,1
748432,85518375,1
4382424,217154386,1
80577,196573375,1
4723300,219756375,1
3270859,223407378,1
4370790,229638387,1
1505261,171364450,1
2592127,55699835,1
3134044,216143377,1
1280876,177066375,1
1853370,185263474,1
4556541,209013389,1
4162212,212709376,1
2592127,214466379,1
2804958,214421402,1
4109084,66252375,1
1375875,94398817,1
4710869,91385819,1
4534392,211123380,1
2985428,88429901,1
1478778,21684785,1
3784960,211260376,1
1208987,95229819,1
1208987,95229819,1
3029771,184987512,1
1208987,95229819,1
1152598,64730817,1
1208987,95229819,1
2420931,203887406,1
2830036,199492393,1
1505261,187768894,1
5071189,207863394,1
3034278,165578376,1
4556541,192140375,1
1362134,65612382,1
1443355,209658378,1
4105033,224683375,1
1440417,196403377,1
2582064,175954496,1
1208987,95229819,1
1208987,95229819,1
1208987,95229819,1
1208987,95229819,1
2097859,166089444,1
4222290,172244377,1
4130081,200639375,1
503981,201564421,1
3706351,169687375,1
4685990,228656376,1
3905997,220599399,1
1505261,205010787,1
4522100,204999376,1
4200900,204136524,1
2239811,56497375,1
503981,223193718,1
50285,210176390,1
2801009,213841384,1
4670925,204302376,1
2801009,213841384,1
5095063,54152859,1
1853370,186048868,1
3034278,182583375,1
4052735,211115379,1
1937674,222824386,1
4009037,199414384,1
2397079,227555382,1
5071189,220243892,1
3442546,227569376,1
3899648,188496447,1
3868456,229633398,1
4557597,164642375,1
2861666,88617849,1
2460034,173032377,1
4697142,220203390,1
2097859,228743601,1
3784960,171228377,1
4249643,228930458,1
80577,181301377,1
5046231,95183817,1
1503680,171084382,1
3021332,161779377,1
3149217,36846374,1
4170818,198869378,1
4200900,184124693,1
4283135,200118375,1
3136891,229371378,1
3837492,229713375,1
1938255,213770382,1
3178237,207610382,1
4052735,214377380,1
1478778,41468378,1
4303002,207390375,1
